"product_category","tenure_segment","customer_location","i_arpu_w","treated_cust","coupon_budget","i_revenue","i_gross_profit","i_net_profit_after_coupons","i_roas_on_coupons","go_flag"
Headgear,Tenure_Q3,New Jersey,-56.03333333333333,2.0,2.902,-112.06666666666666,-56.03333333333333,-58.93533333333333,-19.30852285779922,NO-GO
Headgear,Tenure_Q3,New York,43.88055555555556,11.0,81.18799999999999,482.68611111111113,241.34305555555557,160.15505555555558,2.972644424737099,GO
Headgear,Tenure_Q3,Washington DC,0.0,3.0,6.0200000000000005,0.0,0.0,-6.0200000000000005,0.0,NO-GO
Headgear,Tenure_Q4,California,252.40038461538458,20.0,1289.935,5048.007692307691,2524.0038461538456,1234.0688461538457,1.9566907217447747,GO
Headgear,Tenure_Q4,Illinois,31.480187500000003,8.0,36.8,251.84150000000002,125.92075000000001,89.12075000000002,3.421759510869566,GO
Headgear,Tenure_Q4,New Jersey,-22.33,6.0,37.841,-133.98,-66.99,-104.83099999999999,-1.7703020533284002,NO-GO
Headgear,Tenure_Q4,New York,49.48655555555555,13.0,34.563,643.3252222222221,321.66261111111106,287.0996111111111,9.30655935859477,GO
Headgear,Tenure_Q4,Washington DC,164.2,2.0,47.77499999999999,328.4,164.2,116.425,3.43694400837258,GO
Housewares,Tenure_Q1,California,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q1,Illinois,26.519166666666667,6.0,79.32000000000001,159.115,79.5575,0.23749999999999716,1.0029942007060009,GO
Housewares,Tenure_Q1,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q1,New York,-23.830000000000002,6.0,12.299999999999999,-142.98000000000002,-71.49000000000001,-83.79,-5.812195121951221,NO-GO
Housewares,Tenure_Q1,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q2,California,654.66,4.0,30.358,2618.64,1309.32,1278.962,43.129323407339086,GO
Housewares,Tenure_Q2,Illinois,-8.696666666666665,2.0,4.48,-17.39333333333333,-8.696666666666665,-13.176666666666666,-1.9412202380952377,NO-GO
Housewares,Tenure_Q2,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q2,New York,0.0,3.0,12.8,0.0,0.0,-12.8,0.0,NO-GO
Housewares,Tenure_Q2,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q3,California,-54.160000000000004,1.0,1.032,-54.160000000000004,-27.080000000000002,-28.112000000000002,-26.240310077519382,NO-GO
Housewares,Tenure_Q3,Illinois,-27.795,2.0,1.4500000000000002,-55.59,-27.795,-29.245,-19.16896551724138,NO-GO
Housewares,Tenure_Q3,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q3,New York,0.0,1.0,0.2,0.0,0.0,-0.2,0.0,NO-GO
Housewares,Tenure_Q3,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q4,California,8.735,6.0,28.919999999999998,52.41,26.205,-2.715,0.9061203319502075,NO-GO
Housewares,Tenure_Q4,Illinois,26.333333333333332,4.0,14.379999999999999,105.33333333333333,52.666666666666664,38.28666666666666,3.662494204914233,GO
Housewares,Tenure_Q4,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Housewares,Tenure_Q4,New York,0.0,1.0,0.84,0.0,0.0,-0.84,0.0,NO-GO
Housewares,Tenure_Q4,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Lifestyle,Tenure_Q1,California,157.3174829931973,41.0,253.082,6450.016802721089,3225.0084013605447,2971.926401360545,12.742938657670418,GO
Lifestyle,Tenure_Q1,Illinois,102.27820929705217,45.0,480.203,4602.5194183673475,2301.2597091836737,1821.0567091836738,4.792264332342101,GO
Lifestyle,Tenure_Q1,New Jersey,109.05351851851853,13.0,106.44,1417.6957407407408,708.8478703703704,602.4078703703703,6.659600435647975,GO
Lifestyle,Tenure_Q1,New York,140.0440740740741,36.0,445.767,5041.586666666668,2520.793333333334,2075.026333333334,5.654957260930787,GO
Lifestyle,Tenure_Q1,Washington DC,-2.496666666666666,4.0,28.524,-9.986666666666665,-4.993333333333332,-33.51733333333333,-0.17505726172112368,NO-GO
Lifestyle,Tenure_Q2,California,74.61595799124247,42.0,344.828,3133.8702356321837,1566.9351178160919,1222.1071178160919,4.544106388739,GO
Lifestyle,Tenure_Q2,Illinois,74.58627777777777,44.0,456.79600000000005,3281.796222222222,1640.898111111111,1184.1021111111108,3.592190192364011,GO
Lifestyle,Tenure_Q2,New Jersey,109.105,11.0,234.206,1200.155,600.0775,365.87149999999997,2.5621781679376276,GO
Lifestyle,Tenure_Q2,New York,48.22229545454547,32.0,273.02,1543.113454545455,771.5567272727275,498.5367272727275,2.8260080846558036,GO
Lifestyle,Tenure_Q2,Washington DC,38.952777777777776,9.0,83.365,350.575,175.2875,91.9225,2.102650992622803,GO
Lifestyle,Tenure_Q3,California,60.882958781362,43.0,337.42699999999996,2617.967227598566,1308.983613799283,971.556613799283,3.8793090469917435,GO
Lifestyle,Tenure_Q3,Illinois,54.47706618480725,37.0,275.075,2015.6514488378682,1007.8257244189341,732.7507244189342,3.6638215919983064,GO
Lifestyle,Tenure_Q3,New Jersey,57.46333333333333,9.0,45.229,517.17,258.585,213.356,5.717238939618386,GO
Lifestyle,Tenure_Q3,New York,48.05825000000001,20.0,228.269,961.1650000000002,480.5825000000001,252.3135000000001,2.1053340576249955,GO
Lifestyle,Tenure_Q3,Washington DC,34.3575,8.0,35.875,274.86,137.43,101.555,3.830801393728223,GO
Lifestyle,Tenure_Q4,California,8.985037037037033,38.0,189.29999999999998,341.4314074074073,170.71570370370364,-18.584296296296344,0.9018262213613505,NO-GO
Lifestyle,Tenure_Q4,Illinois,61.114512987012986,43.0,253.926,2627.9240584415584,1313.9620292207792,1060.0360292207793,5.174586411871093,GO
Lifestyle,Tenure_Q4,New Jersey,-35.43604166666668,13.0,574.054,-460.6685416666669,-230.33427083333345,-804.3882708333334,-0.4012414700243069,NO-GO
Lifestyle,Tenure_Q4,New York,3.52012698412699,31.0,129.01000000000002,109.12393650793669,54.561968253968345,-74.44803174603167,0.42292820908432166,NO-GO
Lifestyle,Tenure_Q4,Washington DC,132.51666666666668,12.0,86.01700000000001,1590.2000000000003,795.1000000000001,709.0830000000001,9.243521629445343,GO
More Bags,Tenure_Q1,California,26.81,1.0,0.0,26.81,13.405,13.405,,GO
More Bags,Tenure_Q1,Illinois,0.0,2.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q1,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q1,New York,0.0,2.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q1,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q2,California,0.0,1.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q2,Illinois,17.23000000000001,2.0,0.0,34.46000000000002,17.23000000000001,17.23000000000001,,GO
More Bags,Tenure_Q2,New Jersey,0.0,1.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q2,New York,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q2,Washington DC,0.0,1.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q3,California,0.0,3.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q3,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q3,New Jersey,0.0,1.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q3,New York,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q3,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q4,California,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q4,Illinois,10.370000000000005,1.0,0.0,10.370000000000005,5.185000000000002,5.185000000000002,,GO
More Bags,Tenure_Q4,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q4,New York,0.0,1.0,0.0,0.0,0.0,0.0,,NO-GO
More Bags,Tenure_Q4,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Nest,Tenure_Q1,California,466.0819047619047,24.0,2269.44,11185.965714285712,5592.982857142856,3323.542857142856,2.464477076786721,GO
Nest,Tenure_Q1,Illinois,588.3590015948963,32.0,3169.9930000000004,18827.488051036682,9413.744025518341,6243.751025518341,2.9696418968490907,GO
Nest,Tenure_Q1,New Jersey,340.83833333333337,9.0,869.8679999999999,3067.545,1533.7725,663.9045000000001,1.7632244202568668,GO
Nest,Tenure_Q1,New York,578.1817708333333,17.0,1845.4540000000002,9829.090104166666,4914.545052083333,3069.0910520833327,2.6630547562189752,GO
Nest,Tenure_Q1,Washington DC,319.26333333333326,9.0,695.6039999999999,2873.3699999999994,1436.6849999999997,741.0809999999998,2.065377714906757,GO
Nest,Tenure_Q2,California,1002.057344877345,29.0,3855.442,29059.663001443005,14529.831500721502,10674.389500721503,3.7686551893976103,GO
Nest,Tenure_Q2,Illinois,448.23912745098045,32.0,3248.222,14343.652078431374,7171.826039215687,3923.604039215687,2.2079236084281453,GO
Nest,Tenure_Q2,New Jersey,649.2684999999998,6.0,1227.762,3895.610999999999,1947.8054999999995,720.0434999999995,1.5864683057465532,GO
Nest,Tenure_Q2,New York,866.3679999999998,23.0,2857.2110000000002,19926.463999999996,9963.231999999998,7106.020999999998,3.4870480339043906,GO
Nest,Tenure_Q2,Washington DC,490.9975,5.0,660.72,2454.9875,1227.49375,566.7737500000001,1.8578123108124471,GO
Nest,Tenure_Q3,California,1086.5037301587304,28.0,3916.4840000000004,30422.10444444445,15211.052222222224,11294.568222222224,3.883854044143222,GO
Nest,Tenure_Q3,Illinois,618.3689153439154,20.0,2420.7110000000002,12367.378306878309,6183.689153439154,3762.978153439154,2.554492937586996,GO
Nest,Tenure_Q3,New Jersey,999.115,3.0,104.30000000000001,2997.3450000000003,1498.6725000000001,1394.3725000000002,14.368863854266538,GO
Nest,Tenure_Q3,New York,204.94833333333327,7.0,641.9449999999999,1434.6383333333329,717.3191666666664,75.3741666666665,1.1174153029724767,GO
Nest,Tenure_Q3,Washington DC,624.255,3.0,258.6,1872.7649999999999,936.3824999999999,677.7824999999999,3.620968677494199,GO
Nest,Tenure_Q4,California,1368.7301136363635,26.0,3647.8940000000002,35586.98295454545,17793.491477272724,14145.597477272724,4.877743563073029,GO
Nest,Tenure_Q4,Illinois,1056.8694666666668,22.0,2739.9139999999998,23251.12826666667,11625.564133333335,8885.650133333336,4.243039793706422,GO
Nest,Tenure_Q4,New Jersey,197.54208333333335,11.0,1063.646,2172.962916666667,1086.4814583333334,22.835458333333463,1.0214690398246535,GO
Nest,Tenure_Q4,New York,574.0550340136053,22.0,1543.25,12629.210748299318,6314.605374149659,4771.355374149659,4.091757896743664,GO
Nest,Tenure_Q4,Washington DC,973.5,5.0,613.352,4867.5,2433.75,1820.3980000000001,3.967949888481655,GO
Nest-Canada,Tenure_Q1,California,505.5333333333333,9.0,503.101,4549.799999999999,2274.8999999999996,1771.7989999999995,4.521756068860924,GO
Nest-Canada,Tenure_Q1,Illinois,208.56333333333342,8.0,439.471,1668.5066666666673,834.2533333333337,394.78233333333367,1.8983125924880906,GO
Nest-Canada,Tenure_Q1,New Jersey,0.0,1.0,136.69199999999998,0.0,0.0,-136.69199999999998,0.0,NO-GO
Nest-Canada,Tenure_Q1,New York,180.61333333333332,5.0,137.0,903.0666666666666,451.5333333333333,314.5333333333333,3.2958637469586374,GO
Nest-Canada,Tenure_Q1,Washington DC,0.0,3.0,80.13,0.0,0.0,-80.13,0.0,NO-GO
Nest-Canada,Tenure_Q2,California,536.9,5.0,388.364,2684.5,1342.25,953.886,3.456164835051653,GO
Nest-Canada,Tenure_Q2,Illinois,-41.925,5.0,238.5,-209.625,-104.8125,-343.3125,-0.43946540880503143,NO-GO
Nest-Canada,Tenure_Q2,New Jersey,0.0,2.0,149.2,0.0,0.0,-149.2,0.0,NO-GO
Nest-Canada,Tenure_Q2,New York,0.0,3.0,149.2,0.0,0.0,-149.2,0.0,NO-GO
Nest-Canada,Tenure_Q2,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Nest-Canada,Tenure_Q3,California,-97.69999999999999,7.0,414.08400000000006,-683.8999999999999,-341.94999999999993,-756.034,-0.825798630229615,NO-GO
Nest-Canada,Tenure_Q3,Illinois,175.30277777777778,9.0,540.396,1577.725,788.8625,248.4665,1.459785971768851,GO
Nest-Canada,Tenure_Q3,New Jersey,0.0,2.0,90.8,0.0,0.0,-90.8,0.0,NO-GO
Nest-Canada,Tenure_Q3,New York,-64.90499999999999,7.0,239.23799999999997,-454.3349999999999,-227.16749999999996,-466.40549999999996,-0.9495460587364883,NO-GO
Nest-Canada,Tenure_Q3,Washington DC,248.0,3.0,228.7,744.0,372.0,143.3,1.6265850459116749,GO
Nest-Canada,Tenure_Q4,California,55.89999999999998,2.0,90.264,111.79999999999995,55.89999999999998,-34.36400000000002,0.6192945138704243,NO-GO
Nest-Canada,Tenure_Q4,Illinois,-37.12500000000001,9.0,292.748,-334.12500000000006,-167.06250000000003,-459.81050000000005,-0.5706699960375478,NO-GO
Nest-Canada,Tenure_Q4,New Jersey,0.0,1.0,31.2,0.0,0.0,-31.2,0.0,NO-GO
Nest-Canada,Tenure_Q4,New York,0.0,3.0,86.03,0.0,0.0,-86.03,0.0,NO-GO
Nest-Canada,Tenure_Q4,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
Nest-USA,Tenure_Q1,California,1043.0850902596537,84.0,11310.845,87619.14758181092,43809.57379090546,32498.728790905458,3.873236154408045,GO
Nest-USA,Tenure_Q1,Illinois,1387.4953327591948,86.0,14396.160000000002,119324.59861729074,59662.29930864537,45266.13930864537,4.144320381868871,GO
Nest-USA,Tenure_Q1,New Jersey,1104.9688690476191,37.0,4884.5869999999995,40883.84815476191,20441.924077380954,15557.337077380955,4.184985153786995,GO
Nest-USA,Tenure_Q1,New York,1268.530815958816,61.0,9732.710000000001,77380.37977348777,38690.18988674389,28957.479886743888,3.9752740898212195,GO
Nest-USA,Tenure_Q1,Washington DC,1067.3647777777778,16.0,1600.6530000000002,17077.836444444445,8538.918222222223,6938.265222222222,5.334646686210079,GO
Nest-USA,Tenure_Q2,California,1083.8379177746858,87.0,13504.826,94293.89884639767,47146.949423198836,33642.123423198835,3.4911186136866066,GO
Nest-USA,Tenure_Q2,Illinois,1146.0700287430286,87.0,16786.574,99708.09250064348,49854.04625032174,33067.47225032174,2.9698761790417594,GO
Nest-USA,Tenure_Q2,New Jersey,681.7855442176871,25.0,4134.771,17044.63860544218,8522.31930272109,4387.548302721089,2.061134535073669,GO
Nest-USA,Tenure_Q2,New York,938.6470532034632,59.0,11812.635,55380.17613900433,27690.088069502166,15877.453069502166,2.3441076499445015,GO
Nest-USA,Tenure_Q2,Washington DC,878.685,13.0,2256.66,11422.904999999999,5711.452499999999,3454.7924999999996,2.5309317752785088,GO
Nest-USA,Tenure_Q3,California,1134.783116099071,72.0,12668.92,81704.38435913312,40852.19217956656,28183.272179566564,3.224599427541303,GO
Nest-USA,Tenure_Q3,Illinois,1313.3427409523424,78.0,13993.363999999998,102440.73379428271,51220.36689714136,37227.002897141356,3.660332633178224,GO
Nest-USA,Tenure_Q3,New Jersey,1230.652222222222,16.0,1893.999,19690.435555555552,9845.217777777776,7951.218777777776,5.198111391704946,GO
Nest-USA,Tenure_Q3,New York,1526.3348888888888,36.0,6024.6720000000005,54948.056,27474.028,21449.356,4.560252906714257,GO
Nest-USA,Tenure_Q3,Washington DC,1931.4023809523808,14.0,2525.4809999999998,27039.63333333333,13519.816666666666,10994.335666666666,5.353363049124767,GO
Nest-USA,Tenure_Q4,California,974.590462406015,79.0,12430.957999999999,76992.64653007519,38496.323265037594,26065.365265037595,3.0968106613374125,GO
Nest-USA,Tenure_Q4,Illinois,1166.8668969193889,87.0,15113.408000000001,101517.42003198683,50758.71001599341,35645.30201599341,3.358521785158808,GO
Nest-USA,Tenure_Q4,New Jersey,1366.1815138888887,29.0,3754.16,39619.26390277778,19809.63195138889,16055.471951388889,5.276714884658323,GO
Nest-USA,Tenure_Q4,New York,944.6737628571427,64.0,9412.361,60459.120822857134,30229.560411428567,20817.199411428566,3.211687313249945,GO
Nest-USA,Tenure_Q4,Washington DC,1017.4203124999999,12.0,2323.105,12209.043749999999,6104.521874999999,3781.4168749999994,2.6277425579127933,GO
Notebooks & Journals,Tenure_Q1,California,733.3225151515153,15.0,814.8670000000002,10999.83772727273,5499.918863636365,4685.051863636365,6.749468150798061,GO
Notebooks & Journals,Tenure_Q1,Illinois,-83.06120833333331,20.0,701.018,-1661.2241666666662,-830.6120833333331,-1531.630083333333,-1.1848655574226812,NO-GO
Notebooks & Journals,Tenure_Q1,New Jersey,-53.349999999999994,2.0,28.381,-106.69999999999999,-53.349999999999994,-81.731,-1.879778725203481,NO-GO
Notebooks & Journals,Tenure_Q1,New York,141.44830833333333,13.0,125.54400000000001,1838.8280083333334,919.4140041666667,793.8700041666667,7.3234404206227826,GO
Notebooks & Journals,Tenure_Q1,Washington DC,75.44250000000001,3.0,8.456,226.32750000000004,113.16375000000002,104.70775000000002,13.382657284768214,GO
Notebooks & Journals,Tenure_Q2,California,178.878125,19.0,605.853,3398.6843750000003,1699.3421875000001,1093.4891875000003,2.804875419449933,GO
Notebooks & Journals,Tenure_Q2,Illinois,54.13232142857142,20.0,424.20899999999995,1082.6464285714285,541.3232142857142,117.1142142857143,1.276076684572261,GO
Notebooks & Journals,Tenure_Q2,New Jersey,0.0,2.0,69.414,0.0,0.0,-69.414,0.0,NO-GO
Notebooks & Journals,Tenure_Q2,New York,265.35499999999996,11.0,316.691,2918.9049999999997,1459.4524999999999,1142.7614999999998,4.608443245940049,GO
Notebooks & Journals,Tenure_Q2,Washington DC,749.01,2.0,301.0,1498.02,749.01,448.01,2.4884053156146178,GO
Notebooks & Journals,Tenure_Q3,California,503.71955555555553,13.0,359.46799999999996,6548.354222222222,3274.177111111111,2914.7091111111113,9.108396605848396,GO
Notebooks & Journals,Tenure_Q3,Illinois,11.223749999999994,15.0,258.02500000000003,168.3562499999999,84.17812499999995,-173.84687500000007,0.3262401899040788,NO-GO
Notebooks & Journals,Tenure_Q3,New Jersey,24.14,5.0,22.439999999999998,120.7,60.35,37.910000000000004,2.68939393939394,GO
Notebooks & Journals,Tenure_Q3,New York,190.47249999999997,9.0,335.79600000000005,1714.2524999999996,857.1262499999998,521.3302499999998,2.552520726869884,GO
Notebooks & Journals,Tenure_Q3,Washington DC,-143.9,5.0,27.719,-719.5,-359.75,-387.469,-12.978462426494461,NO-GO
Notebooks & Journals,Tenure_Q4,California,-838.5104444444444,11.0,210.80900000000003,-9223.614888888887,-4611.807444444444,-4822.616444444444,-21.87671040821048,NO-GO
Notebooks & Journals,Tenure_Q4,Illinois,199.5686785714286,14.0,680.2,2793.9615000000003,1396.9807500000002,716.7807500000001,2.0537794031167307,GO
Notebooks & Journals,Tenure_Q4,New Jersey,0.0,3.0,23.680999999999997,0.0,0.0,-23.680999999999997,0.0,NO-GO
Notebooks & Journals,Tenure_Q4,New York,49.798571428571414,7.0,200.385,348.5899999999999,174.29499999999996,-26.090000000000032,0.8698006337799734,NO-GO
Notebooks & Journals,Tenure_Q4,Washington DC,0.0,3.0,38.519999999999996,0.0,0.0,-38.519999999999996,0.0,NO-GO
Office,Tenure_Q1,California,156.5068995966155,69.0,1117.7160000000003,10798.97607216647,5399.488036083235,4281.7720360832345,4.8308228888941676,GO
Office,Tenure_Q1,Illinois,244.10711111111107,66.0,1340.6840000000002,16111.069333333331,8055.5346666666655,6714.850666666665,6.0085259961830415,GO
Office,Tenure_Q1,New Jersey,109.9013235294118,23.0,329.02500000000003,2527.7304411764712,1263.8652205882356,934.8402205882355,3.8412437370662884,GO
Office,Tenure_Q1,New York,72.16381302521009,47.0,723.7830000000001,3391.6992121848743,1695.8496060924372,972.066606092437,2.343035973617005,GO
Office,Tenure_Q1,Washington DC,150.46583333333336,9.0,96.46300000000001,1354.1925000000003,677.0962500000002,580.6332500000002,7.019232762820979,GO
Office,Tenure_Q2,California,124.34400922849761,67.0,1109.5049999999999,8331.04861830934,4165.52430915467,3056.01930915467,3.7543988617939266,GO
Office,Tenure_Q2,Illinois,145.24509348385823,66.0,1546.4109999999998,9586.176169934643,4793.088084967321,3246.677084967321,3.099491716605302,GO
Office,Tenure_Q2,New Jersey,142.20695833333332,16.0,417.11099999999993,2275.311333333333,1137.6556666666665,720.5446666666667,2.727465031290632,GO
Office,Tenure_Q2,New York,73.85667006802723,49.0,510.19,3618.976833333334,1809.488416666667,1299.298416666667,3.546695185453786,GO
Office,Tenure_Q2,Washington DC,-108.5425,11.0,188.694,-1193.9675,-596.98375,-785.67775,-3.1637664684621662,NO-GO
Office,Tenure_Q3,California,205.85989748677244,62.0,1586.378,12763.31364417989,6381.656822089945,4795.278822089946,4.022784495303103,GO
Office,Tenure_Q3,Illinois,253.96539910714282,60.0,1673.3809999999999,15237.92394642857,7618.961973214285,5945.580973214284,4.553034827821211,GO
Office,Tenure_Q3,New Jersey,214.2715625,14.0,199.49599999999995,2999.8018749999997,1499.9009374999998,1300.4049375,7.518451184484903,GO
Office,Tenure_Q3,New York,134.25028205128203,36.0,789.704,4833.010153846153,2416.5050769230766,1626.8010769230766,3.0600137227658424,GO
Office,Tenure_Q3,Washington DC,293.35875,12.0,323.89,3520.305,1760.1525,1436.2624999999998,5.4344144616999595,GO
Office,Tenure_Q4,California,270.60335471993284,65.0,2438.321,17589.218056795635,8794.609028397817,6356.2880283978175,3.6068298753108463,GO
Office,Tenure_Q4,Illinois,248.78053238953242,57.0,1986.2199999999998,14180.490346203349,7090.2451731016745,5104.025173101674,3.5697179431793433,GO
Office,Tenure_Q4,New Jersey,605.0869696969697,21.0,1162.744,12706.826363636364,6353.413181818182,5190.669181818183,5.464154776819474,GO
Office,Tenure_Q4,New York,128.20007280219778,55.0,1211.4930000000002,7051.004004120878,3525.502002060439,2314.0090020604384,2.9100473564935485,GO
Office,Tenure_Q4,Washington DC,155.86291666666665,12.0,318.32,1870.3549999999998,935.1774999999999,616.8574999999998,2.937853417944207,GO
Waze,Tenure_Q1,California,-6.801249999999999,10.0,31.771,-68.01249999999999,-34.006249999999994,-65.77725,-1.0703550407604416,NO-GO
Waze,Tenure_Q1,Illinois,45.298939393939406,15.0,60.69800000000001,679.484090909091,339.7420454545455,279.04404545454554,5.597252717627359,GO
Waze,Tenure_Q1,New Jersey,0.0,3.0,7.507,0.0,0.0,-7.507,0.0,NO-GO
Waze,Tenure_Q1,New York,0.5359999999999999,12.0,11.395999999999999,6.431999999999999,3.2159999999999993,-8.18,0.2822042822042822,NO-GO
Waze,Tenure_Q1,Washington DC,155.73,3.0,12.869,467.18999999999994,233.59499999999997,220.72599999999997,18.151760043515424,GO
Waze,Tenure_Q2,California,22.201500000000003,11.0,19.607000000000006,244.21650000000002,122.10825000000001,102.50125,6.22778854490743,GO
Waze,Tenure_Q2,Illinois,5.545833333333334,17.0,40.37,94.27916666666668,47.13958333333334,6.769583333333344,1.1676884650317896,GO
Waze,Tenure_Q2,New Jersey,0.0,2.0,3.7680000000000002,0.0,0.0,-3.7680000000000002,0.0,NO-GO
Waze,Tenure_Q2,New York,16.061666666666664,5.0,15.313000000000002,80.30833333333332,40.15416666666666,24.84116666666666,2.622227301421449,GO
Waze,Tenure_Q2,Washington DC,6.99,2.0,3.394,13.98,6.99,3.596,2.059516794342958,GO
Waze,Tenure_Q3,California,-5.59,14.0,63.322,-78.25999999999999,-39.129999999999995,-102.452,-0.6179526862701745,NO-GO
Waze,Tenure_Q3,Illinois,55.284629629629634,7.0,52.066,386.9924074074074,193.4962037037037,141.4302037037037,3.7163639170226963,GO
Waze,Tenure_Q3,New Jersey,0.0,3.0,5.807,0.0,0.0,-5.807,0.0,NO-GO
Waze,Tenure_Q3,New York,-37.800000000000004,4.0,9.184000000000001,-151.20000000000002,-75.60000000000001,-84.784,-8.231707317073171,NO-GO
Waze,Tenure_Q3,Washington DC,0.0,3.0,2.508,0.0,0.0,-2.508,0.0,NO-GO
Waze,Tenure_Q4,California,8.018333333333336,7.0,17.923000000000002,56.12833333333335,28.064166666666676,10.141166666666674,1.5658185943573437,GO
Waze,Tenure_Q4,Illinois,47.77888888888888,6.0,23.063000000000002,286.6733333333333,143.33666666666664,120.27366666666664,6.215005275405049,GO
Waze,Tenure_Q4,New Jersey,1.6366666666666676,7.0,9.215,11.456666666666674,5.728333333333337,-3.486666666666663,0.6216313980828364,NO-GO
Waze,Tenure_Q4,New York,24.714999999999996,8.0,29.846,197.71999999999997,98.85999999999999,69.01399999999998,3.3123366615291827,GO
Waze,Tenure_Q4,Washington DC,0.0,0.0,0.0,0.0,0.0,0.0,,NO-GO
