Customer ID,Predicted CLV (BG–NBD),Predicted CLV (Pareto–NBD),Predicted CLV (MBG–NBD),frequency,recency,T,monetary_value
12494,64.70728562931666,111.26014653893931,61.463909515450105,3.0,99.0,263.0,93.79
13672,64.4561001802044,96.04986251219059,94.28085430787104,1.0,5.0,139.0,152.57999999999998
13649,63.38867786108652,74.22878621904864,91.83905118821762,1.0,1.0,269.0,475.08000000000004
16013,62.57712997255414,93.49974489720009,55.60742210595994,4.0,179.0,330.0,61.35
13495,62.25869756879248,120.31231388452866,64.31447696193499,2.0,80.0,289.0,152.45499999999998
15882,61.07106262071843,69.32965536019515,86.8727935341417,1.0,1.0,294.0,539.49
12753,60.90552840857889,138.06957784882178,83.56961603447431,1.0,88.0,240.0,140.16
13473,57.646260125701815,97.7479434939205,82.1064943330869,1.0,12.0,137.0,119.0
16499,57.33802070131196,185.87157635107255,72.51845526881307,4.0,44.0,257.0,418.1625
14829,57.07242369241827,102.50695273146502,52.404859112589165,3.0,135.0,337.0,100.74000000000001
14952,56.23592857785273,120.90464347547676,75.86902561092042,1.0,31.0,277.0,269.59
15973,56.19586620386115,131.70862423411756,77.44732088150332,1.0,112.0,277.0,139.75
13094,52.29870828066515,89.44276748588668,55.292961432696266,2.0,149.0,302.0,76.49
17812,52.00348953058013,59.41628679451597,74.25764149650627,1.0,1.0,289.0,443.77
17696,51.980355693503164,118.85529924537775,71.5276883867065,1.0,100.0,252.0,119.0
13115,51.51013394481934,118.89622821117207,71.2222397132137,1.0,116.0,268.0,119.0
16898,49.79441627469565,112.61635890982625,65.95743104760726,1.0,42.0,299.0,238.0
16748,49.76687724934742,85.63290939676581,65.1956378448058,1.0,131.0,143.0,48.480000000000004
16656,49.13805298390426,60.01564417400453,47.88467634383534,3.0,191.0,249.0,30.91
12665,48.98994538036259,89.68039304228333,66.90436038077083,1.0,28.0,131.0,76.8
13065,48.48859043304317,50.960196697814844,65.84727802760376,1.0,1.0,350.0,597.54
16546,48.413549829313986,73.67493896693583,64.19936093893577,1.0,9.0,345.0,491.73
17739,46.93074607670435,102.83759697308649,64.29700856845132,1.0,77.0,214.0,96.23
18065,46.5041182019669,88.74123785143595,50.01340360781579,2.0,53.0,247.0,117.055
16875,46.3402371142638,92.80741605651691,64.25796672320986,1.0,32.0,168.0,97.66
17691,45.85106146252229,110.67803470472427,62.64510679444941,1.0,108.0,301.0,130.9
15290,45.236926598119396,71.34438238702626,47.52581356803878,2.0,85.0,203.0,51.135000000000005
13107,44.53255100972094,81.28392139442386,62.04071379971407,1.0,21.0,139.0,81.39
14045,43.60546752798384,104.75757502627684,62.112824758928504,1.0,203.0,361.0,112.74
17905,41.41015638908066,100.31220684829,58.51914826734196,1.0,186.0,356.0,109.99000000000001
16863,40.91344210270861,95.6718821221278,54.90766800841741,1.0,56.0,279.0,149.0
15426,40.65316055389624,77.65642626343903,48.37501625238619,2.0,19.0,310.0,388.51
15171,40.28396127437499,73.13799036385427,54.859976808674446,1.0,28.0,128.0,59.98
14388,37.46514687843618,92.43035456209189,49.014566801822646,1.0,81.0,347.0,159.99
14748,36.95949738574276,84.88209355590504,52.21418680795686,1.0,172.0,302.0,79.67
13001,36.41587737502714,62.67502384591416,47.44423893228777,1.0,46.0,111.0,37.650000000000006
17937,35.79009276312136,58.146862904296405,47.762164359391825,2.0,8.0,235.0,231.175
14224,33.67941542883032,39.11504497601683,46.47248103363171,1.0,1.0,83.0,40.93
15984,33.42505476524412,78.7478675116805,46.38228353298307,1.0,131.0,293.0,79.78999999999999
14491,31.844273470240683,33.708621172285376,43.43248384241609,1.0,1.0,345.0,378.98
14329,31.126095679295812,38.626205771903926,45.68271013711033,1.0,1.0,121.0,61.459999999999994
15332,30.90216082060896,71.73543368363873,40.415082282954955,1.0,50.0,319.0,149.0
15224,28.999052452466668,63.64643869625119,31.61457434764593,3.0,47.0,241.0,92.69666666666666
17659,25.73581728669777,63.03610142605844,35.59351194739251,1.0,143.0,336.0,70.55
13700,25.683763458779797,31.733560849525738,37.531159910794194,1.0,1.0,117.0,47.08
14047,25.63115584768346,43.7305511370053,27.57714665253881,2.0,196.0,348.0,36.394999999999996
15497,24.586466494309953,36.973277334103415,30.22046230060867,1.0,46.0,80.0,15.2
14708,24.096555289669368,58.175359538050955,32.32494620091568,1.0,78.0,299.0,79.0
13138,24.064194463521535,25.65545058357914,32.963020868555006,1.0,1.0,340.0,276.48
16996,23.632694002354683,42.48711972212971,27.203671824337388,2.0,30.0,201.0,56.09
13246,23.498735481669197,40.362265613054035,32.74992109009737,1.0,16.0,125.0,36.239999999999995
17519,23.23292199233329,55.29535539758366,31.12572188868716,1.0,66.0,289.0,79.0
13984,23.211994755560436,51.03183560241193,32.64158189447435,1.0,163.0,267.0,40.46
16218,21.68211632984356,22.394404895595034,29.136044759752995,1.0,1.0,362.0,281.62
15221,21.358871781054766,49.105601499042166,27.954651079525696,1.0,47.0,317.0,102.94999999999999
12386,21.159083889053914,49.283064086021355,29.30901349958281,1.0,123.0,279.0,45.94
16365,20.830345092479835,49.50997021741517,28.137960642319612,1.0,74.0,279.0,61.59
14290,20.68489465001765,41.823489149050516,28.913815110770088,1.0,184.0,233.0,26.910000000000004
18225,19.60942021726237,48.07874577239035,25.80110368110319,1.0,78.0,334.0,76.73
17730,19.573288904260806,33.68138311581714,25.60337283137257,1.0,41.0,110.0,17.5
12441,19.345360569636576,22.409275345576525,27.85003170044773,1.0,1.0,278.0,149.0
12963,18.86455812423003,22.19434851442612,27.40628443135643,1.0,1.0,265.0,132.47
13890,17.615654737776886,34.864766102212464,24.18890194126272,1.0,143.0,201.0,19.99
13496,17.6028093255591,34.12213490124563,24.937328895605035,1.0,18.0,211.0,58.79
18144,17.361189179553218,26.868851354231953,19.57375085633836,2.0,284.0,355.0,18.23
17949,17.183526337885382,40.90157510338229,24.213572866814463,1.0,172.0,330.0,38.38
17095,16.289069966260403,28.932960810011384,23.127552379728908,1.0,15.0,146.0,30.0
15422,14.76100970740727,18.44001124684264,20.739869017618133,1.0,2.0,94.0,16.490000000000002
18102,14.553795602386694,28.24428581305696,17.245366311427563,2.0,22.0,280.0,94.905
17924,13.934608835145427,24.695451476908314,14.77729550063325,2.0,185.0,362.0,20.810000000000002
15777,13.638905624555248,19.386011632861383,14.57592641576609,2.0,160.0,224.0,9.09
14441,13.309406986294224,28.599143586585434,18.699381021298382,1.0,167.0,256.0,18.4
16252,12.84359310409331,15.09305152616992,18.64642834602995,1.0,1.0,266.0,88.52000000000001
15880,12.813039667012218,15.223917728812179,17.87700207971332,1.0,2.0,313.0,119.0
17526,12.686940280564341,28.383393094817357,17.1836283389697,1.0,40.0,262.0,43.98
15922,12.625205636130358,20.432701959680553,16.471740425382343,1.0,12.0,355.0,122.77
14813,12.027669988769718,13.187310447290471,16.756165767288316,1.0,1.0,320.0,119.0
14344,11.627211021013563,21.546832195739785,12.00032635145882,2.0,108.0,300.0,19.89
15157,11.452443284606423,19.8005118337765,16.617087240380236,1.0,10.0,196.0,35.98
14643,11.364017163367139,22.202156144363755,16.092376867445783,1.0,20.0,192.0,28.61
17629,11.07068118537142,24.166237782232322,15.162451747743525,1.0,75.0,211.0,16.99
18037,10.946817228294641,23.112493584224158,15.229382829926053,1.0,145.0,233.0,12.78
12413,10.784402293028336,20.331306117041084,15.114573757381478,1.0,22.0,153.0,16.79
12797,10.506388896111195,24.168943195804598,14.20138881628388,1.0,51.0,263.0,30.959999999999997
18190,9.883638375193938,17.67047779746256,13.574307747253554,1.0,23.0,127.0,9.95
17655,9.675266736385755,22.704899019994013,13.124539543528673,1.0,71.0,265.0,22.939999999999998
13929,8.977909408727529,15.171948881003331,12.095653398730647,1.0,22.0,109.0,5.99
12957,8.951309450511866,16.349278533219056,12.806235629433528,1.0,15.0,167.0,17.4
17819,8.915832556201392,21.996458486422657,11.891809821785097,1.0,91.0,328.0,26.62
16316,8.777517608141126,18.33476501904274,12.193725746520442,1.0,33.0,195.0,16.99
13329,8.592903172999833,15.511041242658418,8.934383001044177,2.0,103.0,279.0,12.11
16203,8.444343062769775,19.760276500301533,12.061669543443887,1.0,204.0,339.0,14.0
16781,8.34333036842881,20.604318271971355,10.990233304610891,1.0,84.0,340.0,27.979999999999997
12763,7.340395660903799,8.213447203477962,10.351808437185987,1.0,1.0,305.0,63.120000000000005
16359,7.2841424002019295,12.35241917760683,10.295477614396104,1.0,13.0,131.0,7.6
12989,7.175077829230981,15.795517101286299,9.969949480133685,1.0,129.0,246.0,7.6
14692,7.171386167671806,10.48921158532962,9.635790713293847,1.0,10.0,88.0,2.39
18269,7.081638920855714,16.710299443029122,9.607905937481261,1.0,76.0,270.0,14.69
15197,7.019265028669836,14.92124723551957,9.602326217542704,1.0,61.0,192.0,7.6
18226,7.014858379501247,13.655982634571165,9.748379193024656,1.0,28.0,158.0,8.0
16873,6.952204958655985,15.940785509034734,9.485268084259861,1.0,68.0,243.0,12.22
18176,6.878293829100047,13.655350381736502,9.702037622965316,1.0,22.0,194.0,14.219999999999999
18230,6.87147621779828,15.842089468983948,9.314366908053149,1.0,55.0,257.0,15.99
14107,6.787503549849524,15.5988655409021,9.25602847759849,1.0,68.0,245.0,11.99
15059,6.7650082881723055,12.873493994415318,9.060628701862935,1.0,59.0,145.0,2.99
15181,6.724852365975309,14.927185432288606,9.129327963143567,1.0,38.0,259.0,19.99
12415,6.338601710712572,10.039906559435227,7.590311313418324,2.0,18.0,158.0,9.075
15750,6.180698071339726,11.919401475172407,7.374081693836463,2.0,21.0,278.0,38.58
15101,5.401239897643264,11.789825648069273,7.406331295129624,1.0,55.0,207.0,6.0
15713,4.942264585986051,11.301826240375314,6.66464284918905,1.0,47.0,268.0,12.0
17007,4.739788362596937,8.800658951693611,6.789552963307254,1.0,15.0,187.0,8.16
15649,4.310056076343501,10.013455982833772,6.006735671841499,1.0,138.0,287.0,3.35
14030,3.6536198848039003,4.293523839587346,5.304353760935775,1.0,1.0,266.0,19.99
12931,2.4398972322267505,3.5810075813138407,3.6212499396295352,1.0,4.0,189.0,2.39
13941,2.0337008359345625,3.9321447384237005,2.6206666058867847,1.0,23.0,348.0,9.56
15032,1.873162855486488,2.1882898422142727,2.710112639931862,1.0,1.0,271.0,7.19
15024,1.7121931729820268,2.4487752710123383,2.415114143768598,1.0,5.0,284.0,6.0
17850,0.06218261382402887,6.8049843147308975,0.5369509864870238,9.0,25.0,364.0,3287.597777777778
16634,0.0,0.0,0.0,0.0,0.0,335.0,0.0
18202,0.0,0.0,0.0,0.0,0.0,23.0,0.0
16552,0.0,0.0,0.0,0.0,0.0,358.0,0.0
17343,0.0,0.0,0.0,0.0,0.0,179.0,0.0
16551,0.0,0.0,0.0,0.0,0.0,151.0,0.0
17356,0.0,0.0,0.0,0.0,0.0,26.0,0.0
18156,0.0,0.0,0.0,0.0,0.0,317.0,0.0
16549,0.0,0.0,0.0,0.0,0.0,143.0,0.0
17362,0.0,0.0,0.0,0.0,0.0,15.0,0.0
17732,0.0,0.0,0.0,0.0,0.0,348.0,0.0
17365,0.0,0.0,0.0,0.0,0.0,135.0,0.0
18161,0.0,0.0,0.0,0.0,0.0,79.0,0.0
16554,0.0,0.0,0.0,0.0,0.0,130.0,0.0
17692,0.0,0.0,0.0,0.0,0.0,206.0,0.0
17371,0.0,0.0,0.0,0.0,0.0,226.0,0.0
17682,0.0,0.0,0.0,0.0,0.0,293.0,0.0
16532,0.0,0.0,0.0,0.0,0.0,163.0,0.0
17373,0.0,0.0,0.0,0.0,0.0,33.0,0.0
18212,0.0,0.0,0.0,0.0,0.0,108.0,0.0
17676,0.0,0.0,0.0,0.0,0.0,270.0,0.0
18145,0.0,0.0,0.0,0.0,0.0,33.0,0.0
17376,0.0,0.0,0.0,0.0,0.0,22.0,0.0
17291,0.0,0.0,0.0,0.0,0.0,7.0,0.0
17674,0.0,0.0,0.0,0.0,0.0,302.0,0.0
17672,0.0,0.0,0.0,0.0,0.0,13.0,0.0
17303,0.0,0.0,0.0,0.0,0.0,229.0,0.0
16556,0.0,0.0,0.0,0.0,0.0,215.0,0.0
17700,0.0,0.0,0.0,0.0,0.0,256.0,0.0
16596,0.0,0.0,0.0,0.0,0.0,265.0,0.0
16593,0.0,0.0,0.0,0.0,0.0,117.0,0.0
17714,0.0,0.0,0.0,0.0,0.0,87.0,0.0
16583,0.0,0.0,0.0,0.0,0.0,360.0,0.0
17320,0.0,0.0,0.0,0.0,0.0,288.0,0.0
16600,0.0,0.0,0.0,0.0,0.0,163.0,0.0
17311,0.0,0.0,0.0,0.0,0.0,54.0,0.0
18171,0.0,0.0,0.0,0.0,0.0,140.0,0.0
17329,0.0,0.0,0.0,0.0,0.0,40.0,0.0
17307,0.0,0.0,0.0,0.0,0.0,256.0,0.0
17334,0.0,0.0,0.0,0.0,0.0,11.0,0.0
16579,0.0,0.0,0.0,0.0,0.0,256.0,0.0
17708,0.0,0.0,0.0,0.0,0.0,102.0,0.0
16612,0.0,0.0,0.0,0.0,0.0,26.0,0.0
17707,0.0,0.0,0.0,0.0,0.0,149.0,0.0
17339,0.0,0.0,0.0,0.0,0.0,257.0,0.0
16567,0.0,0.0,0.0,0.0,0.0,152.0,0.0
17396,0.0,0.0,0.0,0.0,0.0,334.0,0.0
17720,0.0,0.0,0.0,0.0,0.0,286.0,0.0
16565,0.0,0.0,0.0,0.0,0.0,244.0,0.0
17706,0.0,0.0,0.0,0.0,0.0,277.0,0.0
16560,0.0,0.0,0.0,0.0,0.0,195.0,0.0
17702,0.0,0.0,0.0,0.0,0.0,258.0,0.0
18193,0.0,0.0,0.0,0.0,0.0,269.0,0.0
17671,0.0,0.0,0.0,0.0,0.0,257.0,0.0
17418,0.0,0.0,0.0,0.0,0.0,95.0,0.0
17400,0.0,0.0,0.0,0.0,0.0,171.0,0.0
17470,0.0,0.0,0.0,0.0,0.0,287.0,0.0
17496,0.0,0.0,0.0,0.0,0.0,202.0,0.0
16411,0.0,0.0,0.0,0.0,0.0,311.0,0.0
18256,0.0,0.0,0.0,0.0,0.0,179.0,0.0
17504,0.0,0.0,0.0,0.0,0.0,91.0,0.0
17602,0.0,0.0,0.0,0.0,0.0,97.0,0.0
18259,0.0,0.0,0.0,0.0,0.0,270.0,0.0
17596,0.0,0.0,0.0,0.0,0.0,298.0,0.0
17593,0.0,0.0,0.0,0.0,0.0,171.0,0.0
17585,0.0,0.0,0.0,0.0,0.0,160.0,0.0
17515,0.0,0.0,0.0,0.0,0.0,66.0,0.0
16407,0.0,0.0,0.0,0.0,0.0,31.0,0.0
17572,0.0,0.0,0.0,0.0,0.0,356.0,0.0
16405,0.0,0.0,0.0,0.0,0.0,16.0,0.0
16403,0.0,0.0,0.0,0.0,0.0,31.0,0.0
17524,0.0,0.0,0.0,0.0,0.0,228.0,0.0
16401,0.0,0.0,0.0,0.0,0.0,117.0,0.0
17525,0.0,0.0,0.0,0.0,0.0,208.0,0.0
16387,0.0,0.0,0.0,0.0,0.0,90.0,0.0
17540,0.0,0.0,0.0,0.0,0.0,49.0,0.0
16378,0.0,0.0,0.0,0.0,0.0,19.0,0.0
17547,0.0,0.0,0.0,0.0,0.0,340.0,0.0
16367,0.0,0.0,0.0,0.0,0.0,239.0,0.0
17548,0.0,0.0,0.0,0.0,0.0,362.0,0.0
17551,0.0,0.0,0.0,0.0,0.0,205.0,0.0
18277,0.0,0.0,0.0,0.0,0.0,69.0,0.0
17552,0.0,0.0,0.0,0.0,0.0,334.0,0.0
17555,0.0,0.0,0.0,0.0,0.0,144.0,0.0
16419,0.0,0.0,0.0,0.0,0.0,25.0,0.0
17609,0.0,0.0,0.0,0.0,0.0,115.0,0.0
17646,0.0,0.0,0.0,0.0,0.0,257.0,0.0
16424,0.0,0.0,0.0,0.0,0.0,156.0,0.0
16519,0.0,0.0,0.0,0.0,0.0,257.0,0.0
16515,0.0,0.0,0.0,0.0,0.0,24.0,0.0
17411,0.0,0.0,0.0,0.0,0.0,262.0,0.0
17644,0.0,0.0,0.0,0.0,0.0,87.0,0.0
17262,0.0,0.0,0.0,0.0,0.0,270.0,0.0
16500,0.0,0.0,0.0,0.0,0.0,127.0,0.0
17643,0.0,0.0,0.0,0.0,0.0,353.0,0.0
17420,0.0,0.0,0.0,0.0,0.0,363.0,0.0
17430,0.0,0.0,0.0,0.0,0.0,260.0,0.0
16496,0.0,0.0,0.0,0.0,0.0,56.0,0.0
16493,0.0,0.0,0.0,0.0,0.0,123.0,0.0
18233,0.0,0.0,0.0,0.0,0.0,108.0,0.0
16473,0.0,0.0,0.0,0.0,0.0,151.0,0.0
17431,0.0,0.0,0.0,0.0,0.0,36.0,0.0
17442,0.0,0.0,0.0,0.0,0.0,256.0,0.0
17446,0.0,0.0,0.0,0.0,0.0,18.0,0.0
16470,0.0,0.0,0.0,0.0,0.0,200.0,0.0
17634,0.0,0.0,0.0,0.0,0.0,156.0,0.0
17633,0.0,0.0,0.0,0.0,0.0,202.0,0.0
16458,0.0,0.0,0.0,0.0,0.0,221.0,0.0
17454,0.0,0.0,0.0,0.0,0.0,210.0,0.0
17619,0.0,0.0,0.0,0.0,0.0,30.0,0.0
17456,0.0,0.0,0.0,0.0,0.0,256.0,0.0
17463,0.0,0.0,0.0,0.0,0.0,35.0,0.0
17618,0.0,0.0,0.0,0.0,0.0,234.0,0.0
17616,0.0,0.0,0.0,0.0,0.0,287.0,0.0
18250,0.0,0.0,0.0,0.0,0.0,18.0,0.0
17277,0.0,0.0,0.0,0.0,0.0,89.0,0.0
17251,0.0,0.0,0.0,0.0,0.0,242.0,0.0
16654,0.0,0.0,0.0,0.0,0.0,290.0,0.0
17999,0.0,0.0,0.0,0.0,0.0,268.0,0.0
16833,0.0,0.0,0.0,0.0,0.0,143.0,0.0
17925,0.0,0.0,0.0,0.0,0.0,348.0,0.0
16992,0.0,0.0,0.0,0.0,0.0,17.0,0.0
16812,0.0,0.0,0.0,0.0,0.0,219.0,0.0
16995,0.0,0.0,0.0,0.0,0.0,335.0,0.0
16810,0.0,0.0,0.0,0.0,0.0,222.0,0.0
17913,0.0,0.0,0.0,0.0,0.0,184.0,0.0
17908,0.0,0.0,0.0,0.0,0.0,361.0,0.0
16805,0.0,0.0,0.0,0.0,0.0,214.0,0.0
17018,0.0,0.0,0.0,0.0,0.0,108.0,0.0
16791,0.0,0.0,0.0,0.0,0.0,132.0,0.0
17889,0.0,0.0,0.0,0.0,0.0,87.0,0.0
17026,0.0,0.0,0.0,0.0,0.0,314.0,0.0
17027,0.0,0.0,0.0,0.0,0.0,60.0,0.0
16655,0.0,0.0,0.0,0.0,0.0,131.0,0.0
17033,0.0,0.0,0.0,0.0,0.0,207.0,0.0
17041,0.0,0.0,0.0,0.0,0.0,221.0,0.0
17044,0.0,0.0,0.0,0.0,0.0,202.0,0.0
17880,0.0,0.0,0.0,0.0,0.0,251.0,0.0
18008,0.0,0.0,0.0,0.0,0.0,70.0,0.0
17873,0.0,0.0,0.0,0.0,0.0,353.0,0.0
18011,0.0,0.0,0.0,0.0,0.0,349.0,0.0
16767,0.0,0.0,0.0,0.0,0.0,51.0,0.0
17064,0.0,0.0,0.0,0.0,0.0,115.0,0.0
17870,0.0,0.0,0.0,0.0,0.0,279.0,0.0
17071,0.0,0.0,0.0,0.0,0.0,16.0,0.0
17075,0.0,0.0,0.0,0.0,0.0,61.0,0.0
16757,0.0,0.0,0.0,0.0,0.0,72.0,0.0
17567,0.0,0.0,0.0,0.0,0.0,339.0,0.0
17980,0.0,0.0,0.0,0.0,0.0,203.0,0.0
16835,0.0,0.0,0.0,0.0,0.0,349.0,0.0
17978,0.0,0.0,0.0,0.0,0.0,258.0,0.0
16899,0.0,0.0,0.0,0.0,0.0,215.0,0.0
16907,0.0,0.0,0.0,0.0,0.0,255.0,0.0
16912,0.0,0.0,0.0,0.0,0.0,92.0,0.0
16897,0.0,0.0,0.0,0.0,0.0,39.0,0.0
17964,0.0,0.0,0.0,0.0,0.0,342.0,0.0
17967,0.0,0.0,0.0,0.0,0.0,333.0,0.0
16916,0.0,0.0,0.0,0.0,0.0,342.0,0.0
16892,0.0,0.0,0.0,0.0,0.0,94.0,0.0
17968,0.0,0.0,0.0,0.0,0.0,359.0,0.0
16889,0.0,0.0,0.0,0.0,0.0,151.0,0.0
16885,0.0,0.0,0.0,0.0,0.0,185.0,0.0
17950,0.0,0.0,0.0,0.0,0.0,256.0,0.0
16883,0.0,0.0,0.0,0.0,0.0,333.0,0.0
16926,0.0,0.0,0.0,0.0,0.0,330.0,0.0
16927,0.0,0.0,0.0,0.0,0.0,230.0,0.0
16943,0.0,0.0,0.0,0.0,0.0,66.0,0.0
16945,0.0,0.0,0.0,0.0,0.0,192.0,0.0
16882,0.0,0.0,0.0,0.0,0.0,57.0,0.0
17969,0.0,0.0,0.0,0.0,0.0,226.0,0.0
16948,0.0,0.0,0.0,0.0,0.0,107.0,0.0
17976,0.0,0.0,0.0,0.0,0.0,341.0,0.0
16949,0.0,0.0,0.0,0.0,0.0,53.0,0.0
16861,0.0,0.0,0.0,0.0,0.0,290.0,0.0
17929,0.0,0.0,0.0,0.0,0.0,10.0,0.0
16950,0.0,0.0,0.0,0.0,0.0,282.0,0.0
16850,0.0,0.0,0.0,0.0,0.0,139.0,0.0
16954,0.0,0.0,0.0,0.0,0.0,211.0,0.0
16755,0.0,0.0,0.0,0.0,0.0,44.0,0.0
16754,0.0,0.0,0.0,0.0,0.0,335.0,0.0
17076,0.0,0.0,0.0,0.0,0.0,252.0,0.0
17181,0.0,0.0,0.0,0.0,0.0,358.0,0.0
17820,0.0,0.0,0.0,0.0,0.0,202.0,0.0
17189,0.0,0.0,0.0,0.0,0.0,202.0,0.0
16711,0.0,0.0,0.0,0.0,0.0,187.0,0.0
17204,0.0,0.0,0.0,0.0,0.0,178.0,0.0
17816,0.0,0.0,0.0,0.0,0.0,257.0,0.0
17802,0.0,0.0,0.0,0.0,0.0,341.0,0.0
17226,0.0,0.0,0.0,0.0,0.0,9.0,0.0
17800,0.0,0.0,0.0,0.0,0.0,143.0,0.0
18106,0.0,0.0,0.0,0.0,0.0,122.0,0.0
18113,0.0,0.0,0.0,0.0,0.0,298.0,0.0
17227,0.0,0.0,0.0,0.0,0.0,301.0,0.0
17786,0.0,0.0,0.0,0.0,0.0,59.0,0.0
17235,0.0,0.0,0.0,0.0,0.0,342.0,0.0
17771,0.0,0.0,0.0,0.0,0.0,94.0,0.0
17769,0.0,0.0,0.0,0.0,0.0,86.0,0.0
18136,0.0,0.0,0.0,0.0,0.0,78.0,0.0
17760,0.0,0.0,0.0,0.0,0.0,352.0,0.0
17752,0.0,0.0,0.0,0.0,0.0,202.0,0.0
16679,0.0,0.0,0.0,0.0,0.0,270.0,0.0
16676,0.0,0.0,0.0,0.0,0.0,156.0,0.0
18141,0.0,0.0,0.0,0.0,0.0,222.0,0.0
17742,0.0,0.0,0.0,0.0,0.0,136.0,0.0
16905,0.0,0.0,0.0,0.0,0.0,333.0,0.0
16665,0.0,0.0,0.0,0.0,0.0,235.0,0.0
16660,0.0,0.0,0.0,0.0,0.0,78.0,0.0
16658,0.0,0.0,0.0,0.0,0.0,292.0,0.0
17256,0.0,0.0,0.0,0.0,0.0,30.0,0.0
16714,0.0,0.0,0.0,0.0,0.0,60.0,0.0
16716,0.0,0.0,0.0,0.0,0.0,21.0,0.0
18017,0.0,0.0,0.0,0.0,0.0,18.0,0.0
17179,0.0,0.0,0.0,0.0,0.0,228.0,0.0
18032,0.0,0.0,0.0,0.0,0.0,142.0,0.0
16752,0.0,0.0,0.0,0.0,0.0,344.0,0.0
17869,0.0,0.0,0.0,0.0,0.0,287.0,0.0
17090,0.0,0.0,0.0,0.0,0.0,176.0,0.0
17105,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17862,0.0,0.0,0.0,0.0,0.0,95.0,0.0
17861,0.0,0.0,0.0,0.0,0.0,79.0,0.0
18043,0.0,0.0,0.0,0.0,0.0,275.0,0.0
18044,0.0,0.0,0.0,0.0,0.0,220.0,0.0
18050,0.0,0.0,0.0,0.0,0.0,205.0,0.0
17114,0.0,0.0,0.0,0.0,0.0,145.0,0.0
17118,0.0,0.0,0.0,0.0,0.0,62.0,0.0
16743,0.0,0.0,0.0,0.0,0.0,199.0,0.0
17860,0.0,0.0,0.0,0.0,0.0,297.0,0.0
18062,0.0,0.0,0.0,0.0,0.0,158.0,0.0
